x_coordinate,y_coordinate,z_coordinate
28.400000,-67.350000,0.000000
29.400000,-67.350000,0.000000
30.400000,-67.350000,0.000000
31.400000,-67.350000,0.000000
32.400000,-67.350000,0.000000
33.400000,-67.350000,0.000000
34.400000,-67.350000,0.000000
35.400000,-67.350000,0.000000
36.400000,-67.350000,0.000000
37.400000,-67.350000,0.000000
38.400000,-67.350000,0.000000
39.400000,-67.350000,0.000000
40.400000,-67.350000,0.000000
41.400000,-67.350000,0.000000
42.400000,-67.350000,0.000000
43.400000,-67.350000,0.000000
44.400000,-67.350000,0.000000
45.400000,-67.350000,0.000000
46.400000,-67.350000,0.000000
47.400000,-67.350000,0.000000
48.400000,-67.350000,0.000000
49.400000,-67.350000,0.000000
50.400000,-67.350000,0.000000
51.400000,-67.350000,0.000000
52.400000,-67.350000,0.000000
53.400000,-67.350000,0.000000
54.400000,-67.350000,0.000000
55.400000,-67.350000,0.000000
56.400000,-67.350000,0.000000
57.400000,-67.350000,0.000000
57.814927,-67.350000,0.000000
58.814927,-67.350000,0.000000
59.814927,-67.350000,0.000000
60.814927,-67.350000,0.000000
61.814927,-67.350000,0.000000
62.814927,-67.350000,0.000000
63.814927,-67.350000,0.000000
64.814927,-67.350000,0.000000
65.814927,-67.350000,0.000000
66.814927,-67.350000,0.000000
67.814927,-67.350000,0.000000
68.814927,-67.350000,0.000000
69.814927,-67.350000,0.000000
70.814927,-67.350000,0.000000
71.851248,-67.345312,0.000000
72.937462,-67.295561,0.000000
74.019803,-67.191629,0.000000
75.095749,-67.033707,0.000000
76.162352,-66.822187,0.000000
77.216998,-66.557675,0.000000
78.257248,-66.240751,0.000000
79.280291,-65.872206,0.000000
80.283560,-65.453055,0.000000
81.264745,-64.984254,0.000000
82.221253,-64.466954,0.000000
83.150616,-63.902577,0.000000
84.050703,-63.292432,0.000000
84.919192,-62.637990,0.000000
85.753779,-61.941060,0.000000
86.552561,-61.203277,0.000000
87.313516,-60.426389,0.000000
88.034585,-59.612555,0.000000
88.714130,-58.763704,0.000000
89.350456,-57.881822,0.000000
89.941813,-56.969357,0.000000
90.486864,-56.028500,0.000000
90.984266,-55.061434,0.000000
91.432629,-54.070827,0.000000
91.830951,-53.059093,0.000000
92.178255,-52.028567,0.000000
92.473553,-50.982058,0.000000
92.716202,-49.922168,0.000000
92.905611,-48.851334,0.000000
93.041208,-47.772423,0.000000
93.122738,-46.688177,0.000000
93.150000,-45.601088,0.000000
93.150000,-44.601000,0.000000
93.150000,-43.601000,0.000000
93.150000,-42.601000,0.000000
93.150000,-41.601000,0.000000
93.150000,-40.601000,0.000000
93.150000,-39.601000,0.000000
93.150000,-38.601000,0.000000
93.150000,-37.601000,0.000000
93.150000,-36.601000,0.000000
93.150000,-35.601000,0.000000
93.150000,-34.601000,0.000000
93.150000,-33.601000,0.000000
93.150000,-32.601000,0.000000
93.150000,-31.601000,0.000000
93.150000,-30.601000,0.000000
93.150000,-29.601000,0.000000
93.150000,-28.601000,0.000000
93.150000,-27.601000,0.000000
93.150000,-26.601000,0.000000
93.150000,-25.601000,0.000000
93.150000,-24.601000,0.000000
93.150000,-23.601000,0.000000
93.150000,-22.601000,0.000000
93.150000,-21.601000,0.000000
93.150000,-20.601000,0.000000
93.150000,-19.601000,0.000000
93.150000,-18.601000,0.000000
93.150000,-17.601000,0.000000
93.150000,-16.601000,0.000000
93.150000,-15.601000,0.000000
93.150000,-14.601000,0.000000
93.150000,-13.601000,0.000000
93.150000,-12.601000,0.000000
93.150000,-11.601000,0.000000
93.150000,-10.601000,0.000000
93.150000,-9.601000,0.000000
93.150000,-8.601000,0.000000
93.150000,-7.601000,0.000000
93.150000,-6.601000,0.000000
93.150000,-5.601000,0.000000
93.150000,-5.600000,0.000000
93.198793,-4.915570,0.000000
93.345921,-4.196752,0.000000
93.590662,-3.454521,0.000000
93.929431,-2.702277,0.000000
94.356067,-1.954096,0.000000
94.862452,-1.223822,0.000000
95.439039,-0.524696,0.000000
96.075222,0.130765,0.000000
96.759534,0.730801,0.000000
97.479734,1.264467,0.000000
98.222846,1.721792,0.000000
98.975223,2.094071,0.000000
99.722807,2.374344,0.000000
100.451791,2.558004,0.000000
101.150034,2.643279,0.000000
101.400000,2.650000,0.000000
102.400000,2.650000,0.000000
103.400000,2.650000,0.000000
104.400000,2.650000,0.000000
105.400000,2.650000,0.000000
106.400000,2.650000,0.000000
107.400000,2.650000,0.000000
108.400000,2.650000,0.000000
109.400000,2.650000,0.000000
110.400000,2.650000,0.000000
111.400000,2.650000,0.000000
112.400000,2.650000,0.000000
113.400000,2.650000,0.000000
114.400000,2.650000,0.000000
115.400000,2.650000,0.000000
116.400000,2.650000,0.000000
117.400000,2.650000,0.000000
118.400000,2.650000,0.000000
119.400000,2.650000,0.000000
120.400000,2.650000,0.000000
121.400000,2.650000,0.000000
122.400000,2.650000,0.000000
123.400000,2.650000,0.000000
124.400000,2.650000,0.000000
125.400000,2.650000,0.000000
126.400000,2.650000,0.000000
127.400000,2.650000,0.000000
128.400000,2.650000,0.000000
129.400000,2.650000,0.000000
130.400000,2.650000,0.000000
131.400000,2.650000,0.000000
132.400000,2.650000,0.000000
133.400000,2.650000,0.000000
134.400000,2.650000,0.000000
135.400000,2.650000,0.000000
136.400000,2.650000,0.000000
137.400000,2.650000,0.000000
138.400000,2.650000,0.000000
139.400000,2.650000,0.000000
140.400000,2.650000,0.000000
141.400000,2.650000,0.000000
141.664047,2.650381,0.000000
141.734391,2.650611,0.000000
142.753816,2.660007,0.000000
143.773060,2.680743,0.000000
144.791998,2.712807,0.000000
145.810508,2.756190,0.000000
146.828466,2.810879,0.000000
147.845749,2.876866,0.000000
148.862235,2.954140,0.000000
149.877800,3.042690,0.000000
150.892321,3.142506,0.000000
151.905675,3.253579,0.000000
152.917739,3.375898,0.000000
153.928390,3.509453,0.000000
154.937504,3.654234,0.000000
155.944959,3.810232,0.000000
156.950628,3.977436,0.000000
157.954363,4.155823,0.000000
158.956038,4.345360,0.000000
159.955534,4.546018,0.000000
160.952732,4.757765,0.000000
161.947510,4.980571,0.000000
162.939750,5.214405,0.000000
163.929332,5.459238,0.000000
164.916136,5.715038,0.000000
165.900042,5.981775,0.000000
166.880930,6.259419,0.000000
167.858681,6.547941,0.000000
168.833174,6.847309,0.000000
169.804290,7.157494,0.000000
170.771908,7.478466,0.000000
171.735904,7.810192,0.000000
172.696135,8.152624,0.000000
173.652486,8.505710,0.000000
174.604844,8.869399,0.000000
175.553095,9.243642,0.000000
176.497127,9.628390,0.000000
177.436825,10.023592,0.000000
178.372079,10.429198,0.000000
179.302773,10.845159,0.000000
180.228795,11.271425,0.000000
181.150031,11.707947,0.000000
182.066370,12.154676,0.000000
182.977696,12.611561,0.000000
183.883897,13.078553,0.000000
184.784859,13.555605,0.000000
185.680463,14.042660,0.000000
186.570578,14.539646,0.000000
187.455099,15.046493,0.000000
188.333925,15.563135,0.000000
189.206950,16.089503,0.000000
190.074072,16.625529,0.000000
190.935188,17.171146,0.000000
191.790194,17.726285,0.000000
192.638986,18.290880,0.000000
193.481462,18.864862,0.000000
194.317517,19.448164,0.000000
195.147048,20.040720,0.000000
195.969952,20.642460,0.000000
196.786124,21.253319,0.000000
197.595461,21.873229,0.000000
198.397852,22.502114,0.000000
199.193182,23.139880,0.000000
199.981362,23.786443,0.000000
200.762300,24.441719,0.000000
201.535906,25.105623,0.000000
202.302088,25.778073,0.000000
203.060757,26.458984,0.000000
203.811820,27.148271,0.000000
204.555188,27.845853,0.000000
205.290770,28.551645,0.000000
206.018473,29.265563,0.000000
206.738208,29.987523,0.000000
207.449883,30.717444,0.000000
208.153407,31.455240,0.000000
208.848688,32.200828,0.000000
209.535627,32.954113,0.000000
210.214132,33.714984,0.000000
210.884127,34.483343,0.000000
211.545535,35.259093,0.000000
212.198282,36.042135,0.000000
212.842291,36.832372,0.000000
213.477487,37.629706,0.000000
214.103795,38.434041,0.000000
214.721137,39.245277,0.000000
215.329439,40.063318,0.000000
215.928624,40.888067,0.000000
216.518616,41.719426,0.000000
217.099339,42.557297,0.000000
217.670716,43.401584,0.000000
218.232672,44.252188,0.000000
218.785122,45.108995,0.000000
219.327998,45.971884,0.000000
219.861239,46.840745,0.000000
220.384788,47.715469,0.000000
220.898587,48.595948,0.000000
221.402576,49.482072,0.000000
221.896697,50.373734,0.000000
222.380891,51.270824,0.000000
222.855100,52.173234,0.000000
223.319264,53.080854,0.000000
223.773324,53.993578,0.000000
224.217222,54.911294,0.000000
224.650898,55.833897,0.000000
225.074294,56.761276,0.000000
225.487349,57.693322,0.000000
225.890000,58.629905,0.000000
226.282201,59.570897,0.000000
226.663912,60.516180,0.000000
227.035094,61.465637,0.000000
227.395705,62.419151,0.000000
227.745707,63.376606,0.000000
228.085059,64.337885,0.000000
228.413721,65.302869,0.000000
228.731654,66.271444,0.000000
229.038817,67.243491,0.000000
229.335169,68.218894,0.000000
229.620671,69.197536,0.000000
229.895281,70.179301,0.000000
230.158960,71.164071,0.000000
230.411666,72.151729,0.000000
230.653360,73.142131,0.000000
230.884018,74.135147,0.000000
231.103621,75.130654,0.000000
231.312147,76.128531,0.000000
231.509578,77.128657,0.000000
231.695893,78.130907,0.000000
231.871072,79.135162,0.000000
232.035095,80.141299,0.000000
232.187941,81.149196,0.000000
232.329589,82.158731,0.000000
232.460020,83.169783,0.000000
232.579213,84.182229,0.000000
232.687147,85.195948,0.000000
232.783801,86.210818,0.000000
232.869154,87.226713,0.000000
232.943192,88.243486,0.000000
233.005916,89.261006,0.000000
233.057324,90.279149,0.000000
233.097417,91.297791,0.000000
233.126197,92.316810,0.000000
233.143662,93.336082,0.000000
233.149813,94.355482,0.000000
233.144650,95.374888,0.000000
233.128173,96.394176,0.000000
233.100382,97.413222,0.000000
233.061277,98.431902,0.000000
233.010857,99.450094,0.000000
232.949122,100.467673,0.000000
232.876071,101.484516,0.000000
232.791706,102.500494,0.000000
232.696038,103.515459,0.000000
232.589089,104.529283,0.000000
232.470879,105.541845,0.000000
232.341428,106.553023,0.000000
232.200759,107.562696,0.000000
232.048890,108.570741,0.000000
231.885843,109.577036,0.000000
231.711637,110.581460,0.000000
231.526294,111.583891,0.000000
231.329833,112.584207,0.000000
231.122275,113.582285,0.000000
230.903639,114.578005,0.000000
230.673946,115.571243,0.000000
230.433215,116.561878,0.000000
230.181469,117.549781,0.000000
229.918747,118.534808,0.000000
229.645090,119.516840,0.000000
229.360538,120.495760,0.000000
229.065131,121.471451,0.000000
228.758911,122.443796,0.000000
228.441918,123.412678,0.000000
228.114191,124.377981,0.000000
227.775770,125.339587,0.000000
227.426697,126.297381,0.000000
227.067011,127.251244,0.000000
226.696751,128.201060,0.000000
226.315958,129.146713,0.000000
225.924672,130.088084,0.000000
225.522932,131.025056,0.000000
225.110783,131.957505,0.000000
224.688288,132.885296,0.000000
224.255507,133.808320,0.000000
223.812500,134.726468,0.000000
223.359324,135.639631,0.000000
222.896040,136.547702,0.000000
222.422707,137.450571,0.000000
221.939382,138.348130,0.000000
221.446126,139.240270,0.000000
220.942996,140.126883,0.000000
220.430052,141.007859,0.000000
219.907352,141.883090,0.000000
219.374955,142.752467,0.000000
218.832919,143.615882,0.000000
218.281302,144.473224,0.000000
217.720173,145.324376,0.000000
217.149616,146.169218,0.000000
216.569706,147.007654,0.000000
215.980521,147.839585,0.000000
215.382136,148.664915,0.000000
214.774627,149.483546,0.000000
214.158071,150.295381,0.000000
213.532544,151.100322,0.000000
212.898121,151.898271,0.000000
212.254878,152.689132,0.000000
211.602891,153.472807,0.000000
210.942236,154.249197,0.000000
210.272989,155.018205,0.000000
209.595225,155.779734,0.000000
208.909019,156.533686,0.000000
208.214462,157.279951,0.000000
207.511654,158.018431,0.000000
206.800687,158.749042,0.000000
206.081653,159.471702,0.000000
205.354642,160.186325,0.000000
204.619745,160.892830,0.000000
203.877053,161.591132,0.000000
203.126658,162.281148,0.000000
202.368650,162.962793,0.000000
201.603120,163.635985,0.000000
200.830159,164.300639,0.000000
200.049858,164.956672,0.000000
199.262307,165.603999,0.000000
198.467598,166.242537,0.000000
197.665820,166.872201,0.000000
196.857085,167.492898,0.000000
196.041505,168.104550,0.000000
195.219185,168.707090,0.000000
194.390229,169.300450,0.000000
193.554739,169.884564,0.000000
192.712820,170.459363,0.000000
191.864575,171.024780,0.000000
191.010108,171.580748,0.000000
190.149522,172.127199,0.000000
189.282920,172.664065,0.000000
188.410406,173.191279,0.000000
187.532083,173.708773,0.000000
186.648055,174.216479,0.000000
185.758424,174.714329,0.000000
184.863296,175.202254,0.000000
183.962796,175.680182,0.000000
183.057048,176.148055,0.000000
182.146165,176.605825,0.000000
181.230260,177.053442,0.000000
180.309447,177.490857,0.000000
179.383838,177.918021,0.000000
178.453548,178.334885,0.000000
177.518688,178.741397,0.000000
176.579373,179.137510,0.000000
175.635715,179.523172,0.000000
174.687828,179.898335,0.000000
173.735825,180.262948,0.000000
172.779818,180.616962,0.000000
171.819921,180.960326,0.000000
170.856249,181.292990,0.000000
169.888942,181.614902,0.000000
168.918127,181.926031,0.000000
167.943924,182.226345,0.000000
166.966453,182.515815,0.000000
165.985834,182.794410,0.000000
165.002187,183.062101,0.000000
164.015631,183.318858,0.000000
163.026287,183.564649,0.000000
162.034274,183.799445,0.000000
161.039713,184.023216,0.000000
160.042722,184.235930,0.000000
159.043422,184.437558,0.000000
158.041932,184.628067,0.000000
157.038372,184.807429,0.000000
156.032866,184.975611,0.000000
155.025562,185.132588,0.000000
154.016588,185.278350,0.000000
153.006066,185.412885,0.000000
151.994121,185.536186,0.000000
150.980874,185.648241,0.000000
149.966450,185.749041,0.000000
148.950972,185.838576,0.000000
147.934562,185.916834,0.000000
146.917343,185.983808,0.000000
145.899439,186.039484,0.000000
144.880972,186.083855,0.000000
143.862067,186.116908,0.000000
142.842845,186.138634,0.000000
141.823430,186.149021,0.000000
140.815339,186.150000,0.000000
139.815339,186.150000,0.000000
138.815339,186.150000,0.000000
137.815339,186.150000,0.000000
136.815339,186.150000,0.000000
135.815339,186.150000,0.000000
134.815339,186.150000,0.000000
133.815339,186.150000,0.000000
132.815339,186.150000,0.000000
131.815339,186.150000,0.000000
130.815339,186.150000,0.000000
129.815339,186.150000,0.000000
128.815339,186.150000,0.000000
127.815339,186.150000,0.000000
126.815339,186.150000,0.000000
125.815339,186.150000,0.000000
124.815339,186.150000,0.000000
123.815339,186.150000,0.000000
122.815339,186.150000,0.000000
121.815339,186.150000,0.000000
120.815339,186.150000,0.000000
119.815339,186.150000,0.000000
118.815339,186.150000,0.000000
117.815339,186.150000,0.000000
116.815339,186.150000,0.000000
115.815339,186.150000,0.000000
114.815339,186.150000,0.000000
113.815339,186.150000,0.000000
112.815339,186.150000,0.000000
111.815339,186.150000,0.000000
110.815339,186.150000,0.000000
109.815339,186.150000,0.000000
108.815339,186.150000,0.000000
107.815339,186.150000,0.000000
106.815339,186.150000,0.000000
105.815339,186.150000,0.000000
104.815339,186.150000,0.000000
103.815339,186.150000,0.000000
102.815339,186.150000,0.000000
101.815339,186.150000,0.000000
101.400000,186.150000,0.000000
100.717360,186.198942,0.000000
99.998771,186.346656,0.000000
99.255783,186.592480,0.000000
98.502319,186.932741,0.000000
97.752897,187.361127,0.000000
97.021740,187.869332,0.000000
96.322419,188.447613,0.000000
95.667754,189.085151,-0.000125
95.069773,189.770247,-0.002536
94.539655,190.490405,-0.007766
94.087547,191.232362,-0.015267
93.722238,191.982171,-0.024266
93.450627,192.725503,-0.033860
93.277082,193.448423,-0.043148
93.202980,194.139013,-0.051371
93.200398,194.373294,-0.053915
93.217016,195.367745,-0.064721
93.236964,196.361979,-0.076408
93.260530,197.355907,-0.088952
93.288001,198.349439,-0.102326
93.319663,199.342485,-0.116506
93.355802,200.334955,-0.131464
93.396702,201.326758,-0.147177
93.442649,202.317806,-0.163618
93.493927,203.308007,-0.180761
93.550821,204.297273,-0.198581
93.613612,205.285512,-0.217052
93.682585,206.272636,-0.236150
93.758021,207.258554,-0.255847
93.840202,208.243178,-0.276119
93.929410,209.226419,-0.296939
94.025926,210.208188,-0.318283
94.130029,211.188397,-0.340124
94.242000,212.166957,-0.362438
94.362118,213.143782,-0.385197
94.490662,214.118785,-0.408378
94.627911,215.091879,-0.431953
94.774143,216.062980,-0.455898
94.929635,217.032003,-0.480187
95.094666,217.998863,-0.504794
95.269512,218.963478,-0.529694
95.454451,219.925766,-0.554861
95.649760,220.885645,-0.580269
95.855714,221.843036,-0.605893
96.072588,222.797854,-0.631707
96.300617,223.749896,-0.657685
96.540008,224.698870,-0.683803
96.790968,225.644486,-0.710034
97.053704,226.586453,-0.736352
97.328421,227.524481,-0.762733
97.615325,228.458280,-0.789150
97.914621,229.387565,-0.815578
98.226513,230.312047,-0.841991
98.551205,231.231444,-0.868363
98.888901,232.145470,-0.894670
99.239805,233.053844,-0.920885
99.604121,233.956286,-0.946982
99.982051,234.852517,-0.972937
100.373800,235.742261,-0.998723
100.778943,236.622128,-1.024315
101.199796,237.494024,-1.049687
101.636444,238.358149,-1.074814
102.088728,239.214212,-1.099670
102.556489,240.061925,-1.124229
103.039566,240.900998,-1.148467
103.537799,241.731142,-1.172356
104.051027,242.552068,-1.195871
104.579088,243.363488,-1.218988
105.121839,244.165156,-1.241680
105.679109,244.956845,-1.263921
106.250697,245.738296,-1.285687
106.836397,246.509246,-1.306951
107.436007,247.269436,-1.327688
108.049320,248.018605,-1.347872
108.676132,248.756493,-1.367477
109.316237,249.482841,-1.386479
109.969429,250.197392,-1.404850
110.635534,250.899935,-1.422567
111.314336,251.590269,-1.439603
112.005593,252.268167,-1.455932
112.709062,252.933407,-1.471528
113.424500,253.585762,-1.486368
114.151662,254.225010,-1.500423
114.890304,254.850928,-1.513670
115.640182,255.463291,-1.526082
116.401054,256.061880,-1.537634
117.172716,256.646526,-1.548300
117.954914,257.217058,-1.558054
118.747373,257.773294,-1.566872
119.549817,258.315049,-1.574726
120.361968,258.842142,-1.581592
121.183552,259.354392,-1.587445
122.014290,259.851616,-1.592257
122.853906,260.333635,-1.596005
123.702129,260.800271,-1.598662
124.558731,261.251399,-1.600202
125.423428,261.686885,-1.600600
126.295917,262.106595,-1.599830
127.175896,262.510393,-1.597867
128.063065,262.898142,-1.594686
128.957119,263.269707,-1.590259
129.857758,263.624955,-1.584563
130.764677,263.963751,-1.577570
131.677589,264.285969,-1.569257
132.596246,264.591523,-1.559596
133.520339,264.880328,-1.548562
134.449548,265.152299,-1.536131
135.383554,265.407350,-1.522275
136.322036,265.645395,-1.506970
137.264675,265.866350,-1.490190
138.211151,266.070131,-1.471909
